InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount,CostPerUnit,CustomerType,PaymentMode
INV3665,2025-02-22,S36,P9121,Accessories,3,1452,20.0,777.1699176892182,New,Card
INV3666,2025-05-17,S07,P2516,Accessories,3,2577,20.0,1889.9382068916466,New,Digital
INV3667,2025-11-19,S12,P2559,Clothing,4,1673,30.0,965.5950977393321,Returning,Cash
INV3668,2025-01-02,S34,P6582,Accessories,3,1704,20.0,1278.3093824384869,New,Digital
INV3669,2024-02-24,S28,P8308,Shoes,1,1976,0.0,1167.0864982705887,New,Cash
INV3670,2024-07-17,S50,P1451,Shoes,2,2523,10.0,1983.7173274452907,Returning,Digital
INV3671,2025-10-04,S33,P3800,Shoes,1,885,,483.31129367119024,New,Digital
INV3672,2025-03-30,S14,P4861,Accessories,1,1982,0.0,1167.3797606021042,Returning,Card
INV3673,2025-01-17,S11,P8797,Clothing,3,2109,0.0,1515.4927870913111,New,Cash
INV3674,2025-04-29,S10,P2639,Accessories,1,2587,20.0,1437.2311837393167,New,Cash
INV3675,2024-05-24,S42,P9610,Clothing,2,1055,10.0,727.0993508327441,Returning,Digital
INV3676,2025-10-24,S26,P8168,Accessories,3,2692,0.0,1859.998432121224,,Digital
INV3677,2024-03-04,S36,P7772,Clothing,1,2474,0.0,1319.697767575862,New,Digital
INV3678,2025-05-12,S49,P9835,Shoes,3,1829,10.0,1074.166886463579,New,Card
INV3679,2025-10-17,S30,P4405,Clothing,3,2663,,1354.3943142981823,New,Card
INV3680,2025-01-17,S01,P2212,Shoes,3,1476,0.0,1132.4098044709694,,Cash
INV3681,2025-06-19,S30,P8716,Accessories,2,2148,0.0,1468.4760777278655,New,Cash
INV3682,2024-01-04,S43,P2581,Shoes,4,554,,277.3421125668738,Returning,Card
INV3683,2025-05-24,S19,P4428,Shoes,4,741,0.0,459.7045967732817,,Cash
INV3684,2024-11-06,S27,P7182,Clothing,1,2100,10.0,1286.4726323478283,New,Cash
INV3685,2025-12-01,S39,P3394,Accessories,1,2733,10.0,1865.127364889748,Returning,Cash
INV3686,2024-05-12,S08,P4727,Clothing,3,2616,0.0,1996.7500973479728,Returning,Card
INV3687,2025-05-16,S45,P4364,Accessories,2,812,0.0,566.6504460417036,,Digital
INV3688,2024-03-16,S29,P4331,Clothing,2,1570,0.0,1215.1284060090945,New,Cash
INV3689,2025-02-08,S34,P9472,Accessories,1,734,0.0,422.3634621486534,Returning,Cash
INV3690,2024-08-22,S30,P4075,Shoes,4,1351,20.0,850.5387712018515,New,Digital
INV3691,2025-07-21,S20,P8391,Accessories,2,975,0.0,764.454727594579,,Digital
INV3692,2025-02-17,S23,P8047,Clothing,2,2249,0.0,1542.8961728994911,,Cash
INV3693,2025-03-08,S19,P4542,Clothing,3,1499,10.0,894.4462366946183,New,Cash
INV3694,2024-08-08,S34,P1614,Clothing,1,2414,,1387.818771739216,New,Cash
INV3695,2024-12-25,S22,P1129,Clothing,1,1188,0.0,823.4684996203617,New,Cash
INV3696,2025-09-25,S24,P1279,Accessories,2,2556,0.0,1702.3121731838903,New,Digital
INV3697,2025-07-03,S30,P1380,Accessories,3,980,20.0,627.3972436548966,Returning,Digital
INV3698,2024-08-05,S08,P7277,Shoes,4,1286,0.0,698.6105019578711,Returning,Card
INV3699,2024-06-25,S21,P4984,Accessories,3,1098,20.0,821.4451323131974,Returning,Cash
INV3700,2025-07-29,S29,P4302,Clothing,1,1596,30.0,962.3039215066161,Returning,Digital
INV3701,2025-09-05,S13,P9771,Accessories,4,2736,0.0,1580.4173784996358,Returning,Card
INV3702,2024-09-21,S49,P8184,Clothing,4,2820,10.0,1812.9822537838454,Returning,Cash
INV3703,2025-02-20,S07,P2216,Clothing,4,1542,10.0,888.6960771180411,New,Digital
INV3704,2025-09-14,S28,P5702,Shoes,3,2727,30.0,2063.794843434239,New,Cash
INV3705,2025-10-19,S23,P9335,Shoes,3,2598,0.0,1641.043209104424,Returning,Card
INV3706,2025-12-03,S11,P5519,Shoes,2,1456,30.0,892.1744217383753,Returning,Card
INV3707,2025-01-12,S28,P9981,Clothing,3,1133,10.0,716.422888864966,Returning,Card
INV3708,2025-01-30,S02,P3554,Accessories,3,1164,0.0,711.101883710818,New,Card
INV3709,2025-03-12,S36,P9894,Shoes,4,1570,20.0,1064.1881472743246,Returning,Digital
INV3710,2025-04-01,S14,P2859,Clothing,1,1836,10.0,941.9610834720444,Returning,Cash
INV3711,2025-11-28,S07,P1462,Clothing,3,763,10.0,513.2859605879481,Returning,Card
INV3712,2025-07-28,S16,P7081,Clothing,4,1419,20.0,821.881018817314,New,Digital
INV3713,2024-05-22,S04,P9332,Clothing,2,1444,10.0,798.2264844898689,Returning,Card
INV3714,2025-08-10,S23,P4197,Accessories,2,2558,10.0,1890.8508777157194,New,Card
INV3715,2025-10-17,S16,P9344,Accessories,3,2609,0.0,1593.2236218428022,New,Card
INV3716,2024-11-12,S46,P2925,Accessories,3,2024,0.0,1316.4838294694798,Returning,Digital
INV3717,2024-05-20,S49,P2770,Accessories,2,2489,20.0,1474.211136610486,Returning,Card
INV3718,2025-07-10,S11,P7837,Shoes,2,2484,,1337.3274720128256,Returning,Card
INV3719,2024-12-18,S37,P6934,Clothing,3,1821,10.0,1428.1333397105138,Returning,Card
INV3720,2025-03-24,S21,P9747,Accessories,3,688,30.0,451.63716783209344,,Card
INV3721,2024-06-10,S04,P8948,Shoes,4,1767,20.0,1096.1482436567487,Returning,Card
INV3722,2024-05-16,S39,P8806,Accessories,1,2189,30.0,1189.7966234608282,Returning,Digital
INV3723,2024-12-03,S06,P3891,Accessories,1,646,0.0,374.342407626907,Returning,Cash
INV3724,2024-09-11,S49,P7948,Shoes,2,1292,,676.8845708747846,Returning,Card
INV3725,2025-11-27,S26,P3382,Shoes,3,1787,0.0,1333.229358109968,Returning,Card
INV3726,2024-08-24,S36,P3613,Clothing,1,1130,0.0,809.6577564206284,Returning,Digital
INV3727,2024-01-26,S38,P8016,Accessories,4,2168,,1470.7291830112451,Returning,Cash
INV3728,2024-05-21,S30,P2896,Shoes,2,818,0.0,521.8702056779622,New,Digital
INV3729,2024-10-12,S11,P5253,Shoes,1,2218,0.0,1719.0157690715669,Returning,Cash
INV3730,2024-03-08,S43,P9119,Accessories,1,1360,20.0,981.5008687707927,New,Cash
INV3731,2025-03-24,S24,P8476,Accessories,3,2697,10.0,1585.3155365473656,New,Card
INV3732,2024-03-11,S34,P5386,Accessories,4,1616,0.0,979.975357405097,New,Digital
INV3733,2025-01-08,S18,P6830,Accessories,2,1607,0.0,1113.6342810316205,Returning,Cash
INV3734,2025-12-20,S38,P9521,Shoes,1,1615,0.0,1094.8016599165514,Returning,Digital
INV3735,2025-09-22,S14,P1692,Clothing,1,2138,10.0,1571.7986841317534,New,Card
INV3736,2025-01-09,S12,P4698,Clothing,1,1843,10.0,1094.3256874519698,,Cash
INV3737,2024-11-12,S21,P5917,Clothing,1,1396,10.0,910.5284293021588,Returning,Cash
INV3738,2025-04-27,S08,P3512,Clothing,1,1619,0.0,1224.079443510037,Returning,Cash
INV3739,2025-08-06,S47,P9007,Accessories,3,1782,0.0,1152.5996944278302,,Cash
INV3740,2024-09-15,S14,P3563,Shoes,1,2017,10.0,1340.11074835198,Returning,Card
INV3741,2025-01-19,S33,P9689,Shoes,2,1568,10.0,793.4380620775256,New,Card
INV3742,2025-02-22,S40,P8116,Accessories,3,1045,,767.516657655738,New,Card
INV3743,2024-02-28,S14,P5968,Clothing,4,758,0.0,601.1245310459924,,Cash
INV3744,2024-01-12,S47,P1800,Shoes,3,2170,10.0,1128.3459404698792,,Digital
INV3745,2025-05-11,S26,P4092,Accessories,1,868,10.0,520.1824015860951,,Digital
INV3746,2024-11-28,S38,P7076,Shoes,2,2648,20.0,1828.3721966385767,New,Digital
INV3747,2025-04-29,S29,P5938,Accessories,1,2359,0.0,1309.1727616628507,,Card
INV3748,2024-01-23,S09,P9353,Shoes,3,1655,0.0,978.7096815059774,New,Card
INV3749,2025-10-22,S33,P3174,Shoes,3,1180,20.0,783.5085183657721,New,Cash
INV3750,2025-09-26,S32,P6351,Shoes,1,2991,30.0,1869.950664911091,Returning,Digital
INV3751,2025-07-27,S18,P4549,Accessories,2,2116,20.0,1355.864789373371,Returning,Digital
INV3752,2024-11-19,S39,P6931,Shoes,4,950,,633.7663870305997,Returning,Digital
INV3753,2024-09-13,S34,P2314,Accessories,2,1848,20.0,965.0706734077323,Returning,Cash
INV3754,2025-10-31,S17,P3899,Accessories,1,987,20.0,500.1915707880362,New,Digital
INV3755,2024-05-24,S26,P1676,Accessories,1,2855,20.0,1656.9491179787562,,Cash
INV3756,2024-10-03,S11,P3676,Shoes,1,933,0.0,706.9843173881563,New,Card
INV3757,2025-02-15,S13,P4277,Accessories,4,775,20.0,541.1161071844211,,Cash
INV3758,2025-12-14,S01,P9976,Clothing,3,2889,10.0,2270.703624297513,Returning,Card
INV3759,2025-10-11,S25,P5248,Clothing,2,2259,0.0,1507.3695283750853,Returning,Digital
INV3760,2025-10-18,S34,P2115,Accessories,2,2822,20.0,1454.0758279505048,Returning,Card
INV3761,2024-07-28,S49,P9790,Shoes,2,2777,10.0,1885.0231509070084,New,Digital
INV3762,2024-04-30,S28,P5123,Accessories,3,2264,10.0,1679.6635789251143,Returning,Cash
INV3763,2025-12-04,S26,P6563,Clothing,3,2051,0.0,1078.8023597295187,New,Cash
INV3764,2024-03-05,S10,P5358,Shoes,3,1005,0.0,803.8428413530717,Returning,Card
INV3765,2025-04-25,S01,P4511,Accessories,2,2869,0.0,2251.0720443642635,New,Digital
INV3766,2024-01-09,S37,P4390,Clothing,4,2811,0.0,2121.2751318047613,Returning,Card
INV3767,2024-08-24,S42,P3764,Shoes,3,2762,0.0,1595.1684271010115,New,Cash
INV3768,2025-07-10,S38,P1979,Shoes,4,2739,10.0,1380.556295284961,New,Cash
INV3769,2025-08-27,S26,P9664,Clothing,3,1689,30.0,928.0073718928709,New,Card
INV3770,2025-11-14,S40,P3137,Shoes,3,2592,20.0,1525.0497830869087,Returning,Digital
INV3771,2025-05-23,S43,P2809,Accessories,3,2339,,1725.0701467939537,Returning,Card
INV3772,2024-07-18,S25,P5417,Accessories,4,764,10.0,580.1756126462384,Returning,Card
INV3773,2024-02-26,S44,P4258,Accessories,4,2831,10.0,1656.3389958588803,Returning,Digital
INV3774,2024-07-04,S15,P5994,Clothing,4,1799,0.0,1170.722575643718,Returning,Cash
INV3775,2025-11-04,S13,P2395,Accessories,1,1450,0.0,1131.888661132635,Returning,Digital
INV3776,2025-07-06,S42,P5450,Clothing,2,1345,20.0,857.8366060174352,New,Digital
INV3777,2024-02-04,S19,P5549,Shoes,4,2173,0.0,1510.9945342388262,,Cash
INV3778,2024-05-10,S19,P7814,Shoes,2,2113,10.0,1278.7631988011378,,Card
INV3779,2025-01-30,S12,P4346,Clothing,3,2861,0.0,1950.6237683865652,New,Card
INV3780,2024-05-28,S43,P2823,Accessories,2,1694,0.0,1104.0347627021158,New,Card
INV3781,2024-03-01,S43,P8417,Accessories,3,2576,0.0,1401.6081440873027,Returning,Digital
INV3782,2025-08-08,S01,P4168,Shoes,3,1958,10.0,1350.4453645876981,New,Card
INV3783,2024-08-20,S39,P9336,Accessories,4,1969,0.0,1466.1517973682437,Returning,Card
INV3784,2024-08-12,S38,P3113,Shoes,3,741,,582.4144734308418,,Card
INV3785,2024-12-13,S40,P4655,Accessories,3,2543,20.0,1624.3777199862138,New,Digital
INV3786,2024-05-16,S11,P6709,Shoes,2,2838,10.0,2111.635515025448,Returning,Digital
INV3787,2024-04-12,S23,P6323,Accessories,4,818,0.0,603.2456176369922,New,Cash
INV3788,2024-06-05,S22,P3038,Accessories,2,861,,601.5309163677131,New,Cash
INV3789,2025-07-09,S31,P4566,Clothing,1,1906,0.0,1048.1684650008142,New,Card
INV3790,2024-01-02,S28,P7460,Shoes,2,1476,10.0,888.8710014595122,Returning,Cash
INV3791,2025-12-26,S18,P5585,Accessories,1,2885,,1614.468249148898,Returning,Cash
INV3792,2024-04-15,S20,P7052,Shoes,4,2205,0.0,1441.8577339484832,New,Card
INV3793,2024-03-18,S24,P4758,Clothing,2,1978,10.0,1382.7247102763288,New,Card
INV3794,2024-07-14,S45,P6255,Accessories,4,601,20.0,422.3389867910042,New,Card
INV3795,2024-04-06,S26,P1863,Accessories,3,2754,20.0,1557.9395527468928,Returning,Digital
INV3796,2025-11-13,S02,P5321,Clothing,2,2103,,1252.86614774497,New,Card
INV3797,2025-11-22,S38,P4139,Clothing,2,1823,0.0,1257.5601535057717,New,Cash
INV3798,2025-03-11,S29,P1112,Shoes,4,856,,561.9366426401255,,Cash
INV3799,2025-04-10,S40,P8870,Shoes,3,1013,0.0,652.4644288648025,New,Digital
INV3800,2025-09-03,S45,P8682,Shoes,1,956,20.0,701.2972690296292,Returning,Card
INV3801,2024-12-08,S13,P5511,Accessories,3,811,10.0,409.14576336135036,Returning,Digital
INV3802,2024-12-22,S07,P9294,Accessories,1,2335,0.0,1540.2191495990644,Returning,Card
INV3803,2025-02-10,S49,P5228,Shoes,2,748,0.0,486.4836844329865,Returning,Digital
INV3804,2024-08-14,S43,P3248,Shoes,4,2018,20.0,1158.3636370436463,New,Cash
INV3805,2024-02-20,S18,P8076,Shoes,1,1432,0.0,931.9314554287996,Returning,Cash
INV3806,2025-02-14,S34,P1759,Clothing,1,2276,10.0,1176.2066953700498,New,Cash
INV3807,2025-11-19,S03,P9030,Shoes,1,1804,0.0,1216.740914641165,New,Card
INV3808,2025-10-19,S21,P6567,Accessories,3,966,0.0,767.9149905858312,Returning,Digital
INV3809,2025-04-18,S27,P5194,Shoes,4,936,10.0,701.7762507048095,Returning,Cash
INV3810,2025-03-10,S49,P1948,Shoes,4,1128,0.0,689.6433411206538,Returning,Digital
INV3811,2024-04-30,S49,P7091,Accessories,3,1879,0.0,1413.810121942588,Returning,Digital
INV3812,2024-02-16,S41,P4158,Clothing,3,799,,401.85472637858925,Returning,Digital
INV3813,2025-10-29,S04,P9120,Accessories,4,872,20.0,611.0545507277794,New,Card
INV3814,2025-03-20,S24,P6850,Accessories,4,1936,0.0,1528.7320454357948,New,Cash
INV3815,2025-05-30,S24,P9282,Clothing,1,2408,20.0,1800.8329066095216,Returning,Card
INV3816,2024-08-10,S50,P5214,Clothing,4,2811,,1778.311906597825,Returning,Card
INV3817,2025-05-30,S08,P1670,Accessories,3,2796,10.0,1658.511780213349,,Cash
INV3818,2025-03-10,S17,P5015,Clothing,3,1589,0.0,1074.5602693355672,Returning,Digital
INV3819,2024-01-16,S05,P1136,Clothing,2,1750,0.0,1254.332704701452,,Card
INV3820,2024-12-31,S47,P1824,Shoes,4,2273,0.0,1226.8647871750875,Returning,Card
INV3821,2024-12-13,S36,P7881,Clothing,4,2033,0.0,1187.5170825367964,Returning,Digital
INV3822,2024-01-28,S25,P1068,Accessories,3,1443,0.0,1142.217004345045,Returning,Card
INV3823,2024-06-14,S11,P6847,Shoes,4,678,30.0,345.0026580295698,Returning,Card
INV3824,2024-03-22,S12,P7650,Shoes,1,1524,10.0,1036.4939637888542,New,Cash
INV3825,2024-03-07,S08,P5684,Clothing,4,818,20.0,493.4472448578022,New,Card
INV3826,2024-01-06,S48,P1859,Shoes,2,1461,0.0,1041.8650400427541,New,Digital
INV3827,2025-06-14,S40,P5584,Clothing,2,1455,10.0,891.7885961034247,Returning,Digital
INV3828,2024-10-26,S45,P5305,Clothing,4,2130,20.0,1240.9704184491288,Returning,Digital
INV3829,2024-04-13,S35,P4138,Shoes,2,2549,,1556.012637940015,New,Cash
INV3830,2024-08-10,S25,P1747,Shoes,2,1336,10.0,935.3530164116687,,Cash
INV3831,2025-02-23,S42,P7275,Clothing,4,1879,20.0,1226.1070852031148,,Card
INV3832,2025-12-28,S42,P8845,Accessories,4,1954,20.0,1350.6224095689163,New,Digital
INV3833,2024-10-20,S45,P9821,Clothing,3,1611,0.0,1206.3575211846464,New,Card
INV3834,2025-04-10,S43,P7161,Clothing,3,2422,10.0,1723.0475289960807,Returning,Card
INV3835,2025-01-02,S40,P7511,Accessories,2,2339,30.0,1305.9746425625297,New,Card
INV3836,2024-01-19,S44,P4949,Clothing,4,1867,0.0,1279.2523718879452,New,Card
INV3837,2025-11-29,S25,P9140,Shoes,2,2010,,1507.2975881116633,New,Card
INV3838,2024-03-17,S32,P3843,Clothing,4,1926,10.0,1456.9154425828992,New,Digital
INV3839,2025-03-05,S16,P1382,Clothing,3,2022,0.0,1137.8526691986733,Returning,Card
INV3840,2024-04-07,S26,P1313,Clothing,4,2340,0.0,1520.681782250783,Returning,Card
INV3841,2024-08-27,S16,P1508,Shoes,2,996,0.0,790.5480046253791,Returning,Card
INV3842,2025-07-25,S12,P7402,Accessories,3,2654,0.0,1657.191387776287,New,Digital
INV3843,2024-06-14,S36,P7316,Shoes,4,1935,10.0,1330.7436033312333,New,Cash
INV3844,2024-09-10,S08,P1426,Clothing,2,700,20.0,430.98194778195705,New,Cash
INV3845,2024-01-03,S24,P1500,Shoes,2,1035,,522.8582229245009,New,Cash
INV3846,2025-11-17,S21,P3941,Accessories,4,639,0.0,421.62076640914023,Returning,Card
INV3847,2024-12-13,S33,P9751,Shoes,4,704,0.0,449.8388996816802,Returning,Card
INV3848,2025-11-12,S11,P2361,Shoes,2,1679,0.0,1222.5515628656317,New,Digital
INV3849,2024-02-02,S22,P2358,Clothing,2,1260,30.0,871.107020263602,,Card
INV3850,2025-02-02,S08,P4637,Accessories,3,2149,10.0,1592.6763813488799,New,Digital
INV3851,2024-10-01,S08,P8770,Accessories,2,1881,0.0,1180.877906879976,New,Cash
INV3852,2024-02-08,S20,P2262,Clothing,4,2829,10.0,1596.0613592342254,Returning,Card
INV3853,2024-05-28,S46,P2168,Accessories,1,1651,0.0,990.7025551106154,New,Cash
INV3854,2025-05-13,S19,P8795,Shoes,1,937,20.0,588.3991866083408,New,Digital
INV3855,2024-12-06,S38,P7578,Accessories,3,2990,0.0,1576.3639331443112,New,Digital
INV3856,2025-07-22,S10,P7411,Accessories,1,1012,10.0,685.764782561855,New,Cash
INV3857,2025-11-01,S15,P3859,Shoes,2,1853,20.0,970.2940926957795,New,Digital
INV3858,2025-05-23,S42,P4056,Clothing,3,554,0.0,326.9969879026632,Returning,Cash
INV3859,2024-12-16,S17,P7664,Shoes,1,2958,0.0,2128.5782826189925,New,Cash
INV3860,2024-06-05,S47,P6618,Clothing,1,2930,0.0,1986.9537385451215,New,Cash
INV3861,2024-02-11,S01,P4367,Accessories,4,727,20.0,387.73062634610255,New,Digital
INV3862,2025-09-07,S07,P7845,Clothing,4,2219,10.0,1110.1783493496634,New,Cash
INV3863,2025-06-23,S29,P4305,Shoes,3,1918,0.0,1074.4909534678025,Returning,Cash
INV3864,2024-03-07,S37,P9830,Accessories,4,1342,10.0,1024.5488107647725,New,Card
INV3865,2025-10-20,S17,P5435,Shoes,2,1634,0.0,1215.9569693735564,,Digital
INV3866,2025-05-15,S33,P8480,Accessories,4,1751,0.0,1338.0899259016132,New,Cash
INV3867,2025-02-15,S47,P4397,Accessories,1,2510,30.0,1778.7805189864748,New,Cash
INV3868,2024-05-24,S38,P7301,Shoes,4,2327,0.0,1842.7181125711788,New,Digital
INV3869,2024-10-28,S05,P5518,Clothing,4,1733,20.0,888.2707595836343,New,Card
INV3870,2025-05-07,S35,P7977,Accessories,2,644,20.0,351.99109595477177,Returning,Card
INV3871,2024-06-18,S24,P6083,Clothing,2,2331,,1580.3546790581636,New,Digital
INV3872,2024-06-24,S29,P3745,Accessories,2,1109,0.0,710.6583344176826,New,Cash
INV3873,2024-07-15,S25,P1752,Shoes,2,1795,30.0,1147.0860898157568,Returning,Digital
INV3874,2025-05-16,S37,P9243,Clothing,3,993,10.0,641.8462975924773,Returning,Cash
INV3875,2025-04-15,S33,P4442,Clothing,3,950,30.0,599.3625191365176,New,Card
INV3876,2024-03-25,S27,P6063,Shoes,4,750,,505.7083745595631,Returning,Digital
INV3877,2025-03-19,S45,P2695,Accessories,3,2040,0.0,1205.587348812657,New,Digital
INV3878,2024-07-17,S34,P3358,Accessories,2,1522,10.0,1192.6363853469938,New,Cash
INV3879,2024-08-24,S17,P4560,Shoes,3,1522,0.0,1112.3266748322233,New,Digital
INV3880,2025-05-15,S30,P3600,Accessories,4,1704,0.0,1001.439851996628,New,Card
INV3881,2025-01-14,S08,P3683,Shoes,1,1602,,899.7698762732265,New,Card
INV3882,2025-06-26,S16,P7958,Accessories,4,875,30.0,509.31999156758525,Returning,Digital
INV3883,2025-08-04,S23,P7982,Clothing,2,1177,10.0,774.648654695337,New,Cash
INV3884,2025-04-27,S26,P3368,Clothing,2,1563,0.0,1058.3067098400825,New,Card
INV3885,2024-09-11,S36,P2622,Clothing,2,1960,10.0,1299.16437517862,Returning,Digital
INV3886,2024-02-27,S11,P8751,Clothing,2,700,0.0,547.8696705859155,New,Digital
INV3887,2024-03-02,S39,P4464,Shoes,3,1823,20.0,1053.731176274889,New,Digital
INV3888,2024-07-23,S35,P3395,Clothing,1,925,20.0,579.5442247428455,Returning,Card
INV3889,2025-08-11,S18,P2162,Shoes,3,893,20.0,678.2404252590632,New,Cash
INV3890,2025-01-03,S28,P4869,Shoes,4,683,10.0,399.1826230560492,Returning,Card
INV3891,2025-04-23,S12,P7266,Shoes,4,2044,10.0,1600.8036275174247,Returning,Card
INV3892,2025-11-06,S46,P7891,Accessories,3,2974,20.0,1670.5244576900645,New,Digital
INV3893,2025-09-13,S03,P9211,Clothing,2,1815,0.0,1024.9117688693682,Returning,Cash
INV3894,2025-06-01,S39,P5225,Shoes,4,1734,,1251.2975429712749,New,Card
INV3895,2025-01-30,S15,P4024,Clothing,4,2519,10.0,1515.1482385138772,Returning,Card
INV3896,2024-12-28,S31,P9244,Accessories,4,1125,,605.8841938111627,New,Digital
INV3897,2025-10-02,S39,P9633,Clothing,1,1684,,1081.7966895365573,Returning,Digital
INV3898,2024-06-15,S06,P9869,Shoes,3,2947,,2161.8848364476244,Returning,Cash
INV3899,2025-03-07,S33,P2153,Shoes,1,1487,0.0,787.147971836345,New,Card
INV3900,2025-03-22,S09,P5314,Accessories,1,2376,0.0,1400.4311032353198,Returning,Digital
INV3901,2025-12-10,S11,P5815,Accessories,1,1054,0.0,825.3374890963763,New,Card
INV3902,2025-07-08,S29,P3865,Clothing,2,890,0.0,548.4159282643201,Returning,Card
INV3903,2024-05-28,S22,P4020,Shoes,4,1831,20.0,1337.9121626179697,,Digital
INV3904,2024-04-13,S03,P8756,Clothing,4,954,30.0,651.2260353546786,Returning,Digital
INV3905,2024-10-05,S38,P6468,Clothing,2,1056,0.0,699.8466273733575,New,Digital
INV3906,2024-08-09,S30,P1994,Accessories,3,1077,20.0,729.5423054871692,Returning,Cash
INV3907,2025-11-08,S27,P7187,Clothing,1,2889,0.0,1652.5480676345376,Returning,Digital
INV3908,2024-07-02,S03,P5042,Clothing,2,854,20.0,615.6557105160153,Returning,Cash
INV3909,2025-03-04,S19,P4583,Shoes,3,1227,10.0,657.0777495522912,Returning,Card
INV3910,2024-06-07,S36,P9635,Clothing,4,2229,20.0,1146.5180632073802,Returning,Cash
INV3911,2024-10-16,S09,P9080,Shoes,2,1192,0.0,773.0169537305852,New,Digital
INV3912,2024-05-27,S30,P5553,Shoes,1,1621,0.0,1069.191315523516,New,Digital
INV3913,2025-02-21,S18,P2437,Clothing,2,934,0.0,683.5878982865144,Returning,Digital
INV3914,2024-11-17,S41,P5815,Shoes,1,1405,30.0,784.4060873446729,New,Cash
INV3915,2024-02-02,S45,P5836,Clothing,4,1710,10.0,1125.2289022105363,Returning,Digital
INV3916,2025-02-15,S07,P1163,Shoes,3,2310,0.0,1422.3820087752833,,Card
INV3917,2025-02-27,S09,P7390,Clothing,2,2462,0.0,1340.2812643382465,Returning,Digital
INV3918,2024-11-06,S07,P7366,Clothing,3,1891,10.0,1404.5958627664734,New,Card
INV3919,2024-04-28,S21,P5191,Shoes,2,843,10.0,662.7623886324037,Returning,Cash
INV3920,2025-08-30,S11,P9323,Shoes,2,1813,30.0,1121.757004134186,,Cash
INV3921,2024-07-21,S32,P4899,Clothing,3,2436,,1736.1718015429663,Returning,Digital
INV3922,2024-10-31,S08,P7569,Shoes,4,2463,0.0,1582.6568492741148,Returning,Digital
INV3923,2025-06-10,S18,P4403,Accessories,3,551,0.0,319.6601539727986,Returning,Cash
INV3924,2025-05-21,S39,P7739,Clothing,1,2225,0.0,1698.5295970704308,New,Digital
INV3925,2025-10-11,S22,P3640,Accessories,1,1114,0.0,687.4648398456144,Returning,Digital
INV3926,2024-06-10,S16,P8141,Accessories,3,2513,0.0,1622.3845365959924,New,Digital
INV3927,2024-04-01,S03,P3052,Accessories,2,2626,0.0,1901.8529219814272,Returning,Cash
INV3928,2024-08-25,S24,P8994,Clothing,2,1851,0.0,1278.6011989953722,New,Cash
INV3929,2025-04-22,S20,P7137,Accessories,2,2948,10.0,1578.5480929337941,Returning,Card
INV3930,2024-04-15,S38,P5848,Clothing,2,2022,10.0,1611.4667826831426,Returning,Cash
INV3931,2025-01-18,S48,P7724,Clothing,3,2484,20.0,1289.0056654881773,New,Digital
INV3932,2025-07-17,S37,P6461,Shoes,4,1132,0.0,639.2267353824894,Returning,Cash
INV3933,2024-06-25,S35,P7591,Accessories,3,2591,10.0,1435.7808149967163,New,Digital
INV3934,2024-11-12,S41,P4870,Shoes,4,2624,0.0,1724.8346882909345,Returning,Digital
INV3935,2025-02-18,S06,P7314,Clothing,1,1203,10.0,616.1662003071916,New,Cash
